StockCode,Year,Week,Quantity,Price,IsWeekend,Hour,CountryCode,CategoryCluster,Month,IsHolidaySeason,Quantity_lag_1,Quantity_roll_mean_2,Quantity_roll_mean_4
20719,2011,24,297,0.8263636363636363,2,12.272727272727273,38,1,6,False,272.0,179.5,183.25
20719,2011,25,211,0.8413333333333333,1,13.866666666666667,38,1,6,False,297.0,284.5,233.75
20719,2011,26,458,0.8418749999999999,1,12.25,38,1,6,False,211.0,254.0,216.75
20719,2011,27,84,0.85,1,11.545454545454545,38,1,7,False,458.0,334.5,309.5
20719,2011,28,84,0.85,3,12.214285714285714,14,1,7,False,84.0,271.0,262.5
20719,2011,29,202,0.8391666666666667,3,11.583333333333334,38,1,7,False,84.0,84.0,209.25
20719,2011,30,158,0.8499999999999999,0,12.384615384615385,38,1,7,False,202.0,143.0,207.0
20719,2011,31,156,0.85,4,11.666666666666666,38,1,8,False,158.0,180.0,132.0
20719,2011,32,514,0.8145454545454545,1,12.909090909090908,38,1,8,False,156.0,157.0,150.0
20719,2011,33,225,0.8391666666666667,0,10.666666666666666,38,1,8,False,514.0,335.0,257.5
20719,2011,34,107,0.85,0,12.454545454545455,38,1,8,False,225.0,369.5,263.25
20719,2011,35,53,0.85,1,11.2,3,1,8,False,107.0,166.0,250.5
20719,2011,36,73,0.85,1,12.7,38,1,9,False,53.0,80.0,224.75
20719,2011,37,178,0.83375,2,11.5,38,1,9,False,73.0,63.0,114.5
20719,2011,38,415,0.8263636363636363,0,12.090909090909092,38,1,9,False,178.0,125.5,102.75
20719,2011,39,87,0.83375,2,13.25,38,1,9,False,415.0,296.5,179.75
20719,2011,40,96,0.85,1,14.5,38,1,10,False,87.0,251.0,188.25
20719,2011,41,127,0.85,0,12.583333333333334,38,1,10,False,96.0,91.5,194.0
20719,2011,42,221,0.8933333333333332,2,11.6,14,1,10,False,127.0,111.5,181.25
20719,2011,43,186,0.8407142857142856,5,12.357142857142858,32,1,10,False,221.0,174.0,132.75
20719,2011,44,68,0.85,3,11.375,38,1,10,False,186.0,203.5,157.5
20719,2011,45,127,0.8910526315789473,5,13.473684210526315,13,1,11,False,68.0,127.0,150.5
20719,2011,46,172,0.8910526315789473,9,12.473684210526315,13,1,11,False,127.0,97.5,150.5
20719,2011,47,98,0.9209090909090908,0,12.636363636363637,38,1,11,True,172.0,149.5,138.25
20719,2011,48,93,0.915,1,13.333333333333334,38,1,11,True,98.0,135.0,116.25
20719,2011,49,206,0.8391666666666667,0,12.75,38,1,12,True,93.0,95.5,122.5
20724,2010,1,58,0.85,1,14.6,38,1,1,False,20.0,114.0,171.25
20724,2010,2,90,0.85,3,13.2,14,1,1,False,58.0,39.0,127.75
20724,2010,3,225,0.8391666666666667,1,12.5,38,1,1,False,90.0,74.0,94.0
20724,2010,4,465,0.8423529411764706,1,13.294117647058824,38,1,1,False,225.0,157.5,98.25
20724,2010,5,190,0.8240000000000001,3,12.8,38,1,2,False,465.0,345.0,209.5
20724,2010,6,140,0.85,1,11.5,38,1,2,False,190.0,327.5,242.5
20724,2010,7,290,0.8283333333333333,2,13.5,38,1,2,False,140.0,165.0,255.0
20724,2010,8,172,0.8418749999999999,1,12.5,38,1,2,False,290.0,215.0,271.25
20724,2010,9,149,0.8499999999999999,3,12.538461538461538,38,1,3,False,172.0,231.0,198.0
20724,2010,10,281,0.8240000000000001,1,12.4,18,1,3,False,149.0,160.5,187.75
20724,2010,11,372,0.8221428571428572,4,13.071428571428571,38,1,3,False,281.0,215.0,223.0
20724,2010,12,104,0.85,0,11.714285714285714,13,1,3,False,372.0,326.5,243.5
20724,2010,13,427,0.8066666666666666,0,12.833333333333334,38,1,3,False,104.0,238.0,226.5
20724,2010,14,200,0.8355555555555555,0,10.333333333333334,38,1,4,False,427.0,265.5,296.0
20724,2010,15,88,0.85,3,12.125,38,1,4,False,200.0,313.5,275.75
20724,2010,16,176,0.8407142857142856,3,13.357142857142858,14,1,4,False,88.0,144.0,204.75
20724,2010,17,455,0.8407142857142856,2,12.821428571428571,14,1,4,False,176.0,132.0,222.75
20724,2010,18,479,0.8194117647058823,2,12.705882352941176,38,1,5,False,455.0,315.5,229.75
20724,2010,19,119,0.85,2,12.875,38,1,5,False,479.0,467.0,299.5
20724,2010,20,229,0.8427777777777777,2,12.38888888888889,38,1,5,False,119.0,299.0,307.25
20724,2010,21,259,0.8448,1,12.36,38,1,5,False,229.0,174.0,320.5
20724,2010,22,322,0.83,4,12.153846153846153,38,1,6,False,259.0,244.0,271.5
20724,2010,23,330,0.8347058823529412,2,12.0,14,1,6,False,322.0,290.5,232.25
20724,2010,24,240,0.8438095238095238,1,12.761904761904763,38,1,6,False,330.0,326.0,285.0
20724,2010,25,151,0.85,0,12.0,38,1,6,False,240.0,285.0,287.75
20724,2010,26,664,0.83,1,12.807692307692308,24,1,6,False,151.0,195.5,260.75
20724,2010,27,234,0.85,1,12.071428571428571,13,1,7,False,664.0,407.5,346.25
20724,2010,28,345,0.8283333333333333,0,11.833333333333334,14,1,7,False,234.0,449.0,322.25
20724,2010,29,324,0.8438095238095238,2,12.80952380952381,12,1,7,False,345.0,289.5,348.5
20724,2010,30,173,0.85,0,12.647058823529411,38,1,7,False,324.0,334.5,391.75
20724,2010,31,266,0.83,1,12.307692307692308,38,1,8,False,173.0,248.5,269.0
20724,2010,32,216,0.8413333333333333,4,12.2,13,1,8,False,266.0,219.5,277.0
20724,2010,33,250,0.8391666666666667,4,11.75,14,1,8,False,216.0,241.0,244.75
20724,2010,34,73,0.85,3,12.0,38,1,8,False,250.0,233.0,226.25
20724,2010,35,414,0.8326666666666667,2,12.0,38,1,8,False,73.0,161.5,201.25
20724,2010,36,195,0.85,0,13.722222222222221,13,1,9,False,414.0,243.5,238.25
20724,2010,37,477,0.8305,6,11.3,38,1,9,False,195.0,304.5,233.0
20724,2010,38,193,0.84,1,13.538461538461538,14,1,9,False,477.0,336.0,289.75
20724,2010,39,432,0.8431578947368421,5,13.105263157894736,38,1,9,False,193.0,335.0,319.75
20724,2010,40,183,0.85,3,12.25,38,1,10,False,432.0,312.5,324.25
20724,2010,41,456,0.8391666666666667,4,12.541666666666666,38,1,10,False,183.0,307.5,321.25
20724,2010,42,113,0.85,1,12.4,38,1,10,False,456.0,319.5,316.0
20724,2010,43,131,0.84,1,12.846153846153847,38,1,10,False,113.0,284.5,296.0
20724,2010,44,239,0.85,7,12.782608695652174,38,1,11,False,131.0,122.0,220.75
20724,2010,45,202,0.85,5,13.727272727272727,38,1,11,False,239.0,185.0,234.75
20724,2010,46,438,0.8413333333333333,8,13.433333333333334,38,1,11,False,202.0,220.5,171.25
20724,2010,47,265,0.8438095238095238,1,12.714285714285714,13,1,11,True,438.0,320.0,252.5
20724,2010,48,212,0.8440909090909091,6,13.909090909090908,38,1,11,True,265.0,351.5,286.0
20724,2010,49,189,0.8499999999999999,2,13.19047619047619,38,1,12,True,212.0,238.5,279.25
20724,2010,50,106,0.85,0,13.727272727272727,38,1,12,True,189.0,200.5,276.0
20724,2010,51,30,0.7849999999999999,0,13.0,38,1,12,True,106.0,147.5,193.0
20724,2011,1,241,0.838181818181818,2,13.0,33,1,1,False,30.0,68.0,134.25
20724,2011,2,286,0.837,1,12.7,38,1,1,False,241.0,135.5,141.5
20724,2011,3,40,0.85,0,10.75,38,1,1,False,286.0,263.5,165.75
20724,2011,4,83,0.85,0,11.285714285714286,38,1,1,False,40.0,163.0,149.25
20724,2011,5,260,0.83375,3,12.375,38,1,1,False,83.0,61.5,162.5
20724,2011,6,150,0.8240000000000001,1,12.0,38,1,2,False,260.0,171.5,167.25
20724,2011,7,178,0.838181818181818,1,10.909090909090908,10,1,2,False,150.0,205.0,133.25
20724,2011,8,376,0.8240000000000001,1,11.7,3,1,2,False,178.0,164.0,167.75
20724,2011,9,220,0.8413333333333333,4,11.666666666666666,38,1,2,False,376.0,277.0,241.0
20724,2011,10,201,0.84,1,12.153846153846153,38,1,3,False,220.0,298.0,231.0
20724,2011,11,106,0.837,0,14.1,38,1,3,False,201.0,210.5,243.75
20724,2011,12,319,0.8283333333333333,0,12.416666666666666,38,1,3,False,106.0,153.5,225.75
20724,2011,13,211,0.8391666666666667,0,12.083333333333334,38,1,3,False,319.0,212.5,211.5
20724,2011,14,112,0.85,2,12.333333333333334,38,1,4,False,211.0,265.0,209.25
20724,2011,15,185,0.8413333333333333,2,11.933333333333334,38,1,4,False,112.0,161.5,187.0
20724,2011,16,145,0.8499999999999999,0,12.0,38,1,4,False,185.0,148.5,206.75
20724,2011,17,209,0.8283333333333333,0,12.083333333333334,38,1,4,False,145.0,165.0,163.25
20724,2011,18,117,0.8499999999999999,3,12.692307692307692,13,1,5,False,209.0,177.0,162.75
20724,2011,19,500,0.8175,0,12.0,38,1,5,False,117.0,163.0,164.0
20724,2011,20,170,0.85,4,11.8125,38,1,5,False,500.0,308.5,242.75
20724,2011,21,110,0.85,3,12.941176470588236,13,1,5,False,170.0,335.0,249.0
20724,2011,22,217,0.84,6,12.538461538461538,38,1,5,False,110.0,140.0,224.25
20724,2011,23,452,0.824,4,11.4,3,1,6,False,217.0,163.5,249.25
20724,2011,24,106,0.85,1,11.75,38,1,6,False,452.0,334.5,237.25
20724,2011,25,338,0.8347058823529412,1,13.764705882352942,14,1,6,False,106.0,279.0,221.25
20724,2011,26,534,0.8423529411764706,2,12.411764705882353,38,1,6,False,338.0,222.0,278.25
20724,2011,27,146,0.8499999999999999,1,12.307692307692308,38,1,7,False,534.0,436.0,357.5
20724,2011,28,103,0.8499999999999999,1,12.23076923076923,38,1,7,False,146.0,340.0,281.0
20724,2011,29,285,0.83,5,12.153846153846153,38,1,7,False,103.0,124.5,280.25
20724,2011,30,253,0.8413333333333333,2,12.266666666666667,38,1,7,False,285.0,194.0,267.0
20724,2011,31,433,0.8376190476190476,3,12.80952380952381,38,1,8,False,253.0,269.0,196.75
20724,2011,32,341,0.8263636363636363,1,12.0,38,1,8,False,433.0,343.0,268.5
20724,2011,33,278,0.8413333333333333,0,11.266666666666667,28,1,8,False,341.0,387.0,328.0
20724,2011,34,426,0.8326666666666667,0,13.266666666666667,38,1,8,False,278.0,309.5,326.25
20724,2011,35,61,0.85,2,11.571428571428571,3,1,8,False,426.0,352.0,369.5
20724,2011,36,466,0.838181818181818,3,13.227272727272727,38,1,9,False,61.0,243.5,276.5
20724,2011,37,272,0.8825,1,11.8,38,1,9,False,466.0,263.5,307.75
20724,2011,38,527,0.8669565217391303,2,12.695652173913043,38,1,9,False,272.0,369.0,306.25
20724,2011,39,190,0.8435,4,13.15,38,1,9,False,527.0,399.5,331.5
20724,2011,40,215,0.85,0,13.045454545454545,38,1,10,False,190.0,358.5,363.75
20724,2011,41,212,0.85,1,12.818181818181818,38,1,10,False,215.0,202.5,301.0
20724,2011,42,335,0.8825,3,11.55,14,1,10,False,212.0,213.5,286.0
20724,2011,43,325,0.8788888888888889,5,12.666666666666666,38,1,10,False,335.0,273.5,238.0
20724,2011,44,104,0.915,3,13.416666666666666,38,1,10,False,325.0,330.0,271.75
20724,2011,45,438,0.8403703703703703,10,13.444444444444445,38,1,11,False,104.0,214.5,244.0
20724,2011,46,238,0.8811999999999999,5,13.32,13,1,11,False,438.0,271.0,300.5
20724,2011,47,476,0.8773684210526315,2,12.473684210526315,38,1,11,True,238.0,338.0,276.25
20724,2011,48,181,0.85,4,12.55,38,1,11,True,476.0,357.0,314.0
20724,2011,49,312,0.8999999999999999,0,12.76923076923077,38,1,12,True,181.0,328.5,333.25
20725,2010,1,324,1.625,4,12.75,38,3,1,False,110.0,165.5,237.5
20725,2010,2,178,1.6277777777777775,4,12.777777777777779,38,3,1,False,324.0,217.0,243.75
20725,2010,3,472,1.607894736842105,2,12.947368421052632,38,3,1,False,178.0,251.0,208.25
20725,2010,4,497,1.6326086956521737,1,12.434782608695652,38,3,1,False,472.0,325.0,271.0
20725,2010,5,323,1.6264705882352941,2,12.117647058823529,38,3,2,False,497.0,484.5,367.75
20725,2010,6,205,1.65,3,12.0,38,3,2,False,323.0,410.0,367.5
20725,2010,7,441,1.633333333333333,1,12.25,38,3,2,False,205.0,264.0,374.25
20725,2010,8,372,1.6318181818181818,3,11.818181818181818,38,3,2,False,441.0,323.0,366.5
